,index,Unnamed: 0,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace_x,w_df,w_svpt,w_1stIn_x,w_1stWon_x,w_2ndWon_x,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_id,l_winners_fh,l_winners_bh,l_unforced_fh,l_unforced_bh,l_return_pts_faced,l_return_pts_won,w_1stIn_y,w_1stWon_y,w_2ndWon_y,w_ace_y,w_winners_fh,w_winners_bh,w_unforced_fh,w_unforced_bh,w_return_pts_faced,w_return_pts_won,label,Unnamed: 0.1
816,1389,330.0,2013-500,Halle,Grass,28.0,A,20130610.0,21.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,31.8,104999.0,,WC,Mischa Zverev,L,190.0,GER,25.8,6-0 6-0,3.0,QF,40.0,4.0,1.0,33.0,21.0,15.0,10.0,6.0,0.0,0.0,0.0,3.0,43.0,27.0,9.0,5.0,6.0,4.0,10.0,3.0,7640.0,156.0,337.0,20130614-M-Halle-QF-Roger_Federer-Mischa_Zverev,2,5,6,5,33,8,20,15,10,4,15,7,3,2,43,29,1.0,26571.0
817,1391,331.0,2017-0421,Canada Masters,Hard,64.0,M,20170807.0,298.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,35.9,104898.0,,,Robin Haase,R,190.0,NED,30.3,6-3 7-6(5),3.0,SF,75.0,9.0,1.0,54.0,30.0,26.0,19.0,11.0,1.0,2.0,9.0,1.0,74.0,45.0,35.0,11.0,10.0,4.0,6.0,3.0,6545.0,52.0,888.0,20170812-M-Canada_Masters-SF-Roger_Federer-Robin_Haase,7,1,13,11,54,9,30,26,19,9,13,6,8,10,74,28,1.0,38882.0
818,1394,332.0,2019-7290,Estoril,Clay,32.0,A,20190429.0,295.0,200221.0,,Q,Alejandro Davidovich Fokina,R,183.0,ESP,19.8,104792.0,3.0,,Gael Monfils,R,193.0,FRA,32.6,6-7(2) 7-5 6-4,3.0,QF,134.0,4.0,6.0,107.0,81.0,48.0,11.0,17.0,6.0,11.0,0.0,2.0,102.0,84.0,46.0,8.0,17.0,5.0,12.0,167.0,326.0,18.0,1875.0,20190503-M-Estoril-QF-Alejandro_Davidovich_Fokina-Gael_Monfils,15,3,27,13,107,48,80,47,12,4,16,15,25,23,102,48,1.0,43514.0
819,1420,333.0,2007-540,Wimbledon,Grass,128.0,G,20070625.0,127.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,25.8,104745.0,2.0,,Rafael Nadal,L,185.0,ESP,21.0,7-6(7) 4-6 7-6(3) 2-6 6-2,5.0,F,225.0,24.0,3.0,156.0,111.0,79.0,28.0,25.0,7.0,11.0,1.0,2.0,167.0,118.0,81.0,28.0,25.0,5.0,8.0,1.0,7290.0,2.0,5225.0,20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,29,19,28,17,156,49,111,79,28,24,27,13,27,27,167,58,1.0,8820.0
820,1428,334.0,2019-520,Roland Garros,Clay,128.0,G,20190527.0,1124.0,104792.0,14.0,,Gael Monfils,R,193.0,FRA,32.7,106121.0,,,Taro Daniel,R,191.0,JPN,26.3,6-0 6-4 6-1,5.0,R128,101.0,3.0,4.0,75.0,42.0,35.0,17.0,12.0,4.0,5.0,3.0,2.0,78.0,58.0,28.0,8.0,11.0,6.0,13.0,17.0,1965.0,103.0,569.0,20190528-M-Roland_Garros-R128-Gael_Monfils-Taro_Daniel,7,4,19,12,75,23,42,35,17,3,19,12,16,11,78,42,1.0,43750.0
821,1458,335.0,2019-0321,Stuttgart,Grass,32.0,A,20190610.0,294.0,126610.0,,,Matteo Berrettini,R,196.0,ITA,23.1,106045.0,,,Denis Kudla,R,180.0,USA,26.8,6-3 6-3,3.0,QF,72.0,10.0,1.0,47.0,29.0,26.0,11.0,9.0,0.0,0.0,3.0,1.0,63.0,37.0,24.0,12.0,9.0,4.0,7.0,30.0,1275.0,84.0,675.0,20190614-M-Stuttgart-QF-Matteo_Berrettini-Denis_Kudla,4,2,16,11,47,10,29,26,11,10,14,7,15,12,63,27,1.0,43887.0
822,1465,336.0,2019-0500,Halle,Grass,32.0,A,20190617.0,290.0,105732.0,,,Pierre Hugues Herbert,R,188.0,FRA,28.2,104660.0,,Q,Sergiy Stakhovsky,R,193.0,UKR,33.4,2-6 7-6(2) 6-4,3.0,R16,120.0,9.0,1.0,79.0,52.0,44.0,18.0,15.0,0.0,2.0,11.0,2.0,93.0,61.0,43.0,21.0,15.0,4.0,5.0,43.0,1008.0,123.0,461.0,20190619-M-Halle-R16-Pierre_Hugues_Herbert-Sergiy_Stakhovsky,6,4,7,5,79,17,53,44,18,10,18,11,13,7,93,29,1.0,43918.0
823,1482,337.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,120.0,104527.0,22.0,,Stan Wawrinka,R,183.0,SUI,34.2,105074.0,,Q,Ruben Bemelmans,L,183.0,BEL,31.4,6-3 6-2 6-2,5.0,R128,87.0,7.0,4.0,73.0,42.0,32.0,24.0,13.0,0.0,0.0,1.0,2.0,83.0,51.0,30.0,15.0,12.0,6.0,11.0,19.0,1715.0,171.0,311.0,20190701-M-Wimbledon-R128-Stan_Wawrinka-Ruben_Bemelmans,6,2,24,16,73,17,41,31,25,7,10,7,10,9,83,38,1.0,44044.0
824,1483,338.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,219.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,37.8,126610.0,17.0,,Matteo Berrettini,R,196.0,ITA,23.2,6-1 6-2 6-2,5.0,R16,74.0,5.0,1.0,61.0,42.0,37.0,13.0,12.0,1.0,1.0,3.0,3.0,58.0,26.0,18.0,11.0,11.0,1.0,7.0,3.0,6620.0,20.0,1665.0,20190708-M-Wimbledon-R16-Roger_Federer-Matteo_Berrettini,7,2,14,12,61,11,43,38,12,6,11,7,5,4,58,29,1.0,44143.0
825,1486,339.0,2019-M009,Rome Masters,Clay,64.0,M,20190513.0,288.0,103819.0,3.0,,Roger Federer,R,185.0,SUI,37.7,106432.0,13.0,,Borna Coric,R,188.0,CRO,22.4,2-6 6-4 7-6(7),3.0,R16,151.0,9.0,2.0,109.0,62.0,39.0,28.0,15.0,5.0,8.0,5.0,3.0,93.0,56.0,44.0,21.0,15.0,2.0,4.0,3.0,5770.0,15.0,2445.0,20190516-M-Rome_Masters-R16-Roger_Federer-Borna_Coric,11,11,19,17,109,42,62,39,28,9,15,7,18,25,93,28,1.0,43630.0
826,1489,340.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,223.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,37.8,105453.0,8.0,,Kei Nishikori,R,178.0,JPN,29.5,4-6 6-1 6-4 6-4,5.0,QF,156.0,12.0,4.0,106.0,70.0,57.0,21.0,19.0,5.0,6.0,3.0,2.0,138.0,79.0,45.0,33.0,18.0,10.0,14.0,3.0,6620.0,7.0,4040.0,20190710-M-Wimbledon-QF-Roger_Federer-Kei_Nishikori,19,7,17,19,106,28,70,57,21,12,27,12,20,12,138,60,1.0,44147.0
827,1491,341.0,2019-0500,Halle,Grass,32.0,A,20190617.0,274.0,111575.0,3.0,,Karen Khachanov,R,198.0,RUS,23.0,200175.0,,LL,Miomir Kecmanovic,R,183.0,SRB,19.7,7-6(5) 6-4,3.0,R32,91.0,10.0,1.0,67.0,47.0,40.0,10.0,11.0,2.0,3.0,2.0,1.0,75.0,45.0,32.0,17.0,11.0,4.0,6.0,9.0,2980.0,82.0,671.0,20190617-M-Halle-R32-Karen_Khachanov-Miomir_Kecmanovic,8,3,2,14,67,17,48,41,9,11,13,9,8,17,75,26,1.0,43934.0
828,1492,342.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,225.0,103819.0,2.0,,Roger Federer,R,185.0,SUI,37.8,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,33.0,7-6(3) 1-6 6-3 6-4,5.0,SF,182.0,14.0,1.0,116.0,79.0,58.0,23.0,19.0,6.0,8.0,10.0,4.0,127.0,81.0,60.0,22.0,20.0,8.0,10.0,3.0,6620.0,2.0,7945.0,20190712-M-Wimbledon-SF-Roger_Federer-Rafael_Nadal,9,7,13,15,116,35,79,58,23,14,24,11,15,20,127,45,1.0,44149.0
829,1494,343.0,2019-M021,Madrid Masters,Clay,64.0,M,20190506.0,299.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,31.9,106233.0,5.0,,Dominic Thiem,R,185.0,AUT,25.6,7-6(2) 7-6(4),3.0,SF,142.0,3.0,1.0,90.0,55.0,41.0,16.0,12.0,7.0,10.0,2.0,2.0,81.0,42.0,27.0,21.0,12.0,0.0,3.0,1.0,11160.0,5.0,5085.0,20190511-M-Madrid_Masters-SF-Novak_Djokovic-Dominic_Thiem,19,4,14,11,90,33,55,41,16,3,9,4,9,14,81,33,1.0,43564.0
830,1496,344.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,200.0,105550.0,26.0,,Guido Pella,L,185.0,ARG,29.1,104731.0,4.0,,Kevin Anderson,R,203.0,RSA,33.1,6-4 6-3 7-6(4),5.0,R32,154.0,4.0,3.0,121.0,85.0,65.0,16.0,17.0,8.0,9.0,14.0,4.0,94.0,59.0,48.0,15.0,15.0,8.0,11.0,26.0,1430.0,8.0,3610.0,20190705-M-Wimbledon-R32-Guido_Pella-Kevin_Anderson,17,7,14,14,121,40,85,65,16,5,14,6,2,5,94,31,1.0,44124.0
831,1498,345.0,2019-0439,Umag,Clay,32.0,A,20190715.0,275.0,126094.0,,,Andrey Rublev,R,188.0,RUS,21.7,104898.0,,,Robin Haase,R,190.0,NED,32.2,6-3 6-2,3.0,R32,72.0,4.0,1.0,57.0,40.0,33.0,9.0,9.0,5.0,5.0,2.0,11.0,70.0,38.0,28.0,9.0,8.0,10.0,13.0,76.0,741.0,78.0,716.0,20190716-M-Umag-R32-Andrey_Rublev-Robin_Haase,9,4,18,7,57,15,39,32,10,4,14,7,8,9,70,33,1.0,44228.0
832,1500,346.0,2019-0316,Bastad,Clay,32.0,A,20190715.0,299.0,111797.0,5.0,,Nicolas Jarry,R,198.0,CHI,23.7,105643.0,,,Federico Delbonis,L,190.0,ARG,28.7,6-3 6-2,3.0,SF,64.0,6.0,2.0,51.0,34.0,25.0,10.0,9.0,3.0,4.0,1.0,3.0,44.0,27.0,15.0,8.0,8.0,2.0,6.0,64.0,885.0,70.0,801.0,20190720-M-Bastad-SF-Nicolas_Jarry-Federico_Delbonis,2,1,3,7,51,16,34,25,10,6,17,4,6,8,44,21,1.0,44152.0
833,1509,347.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,192.0,126610.0,17.0,,Matteo Berrettini,R,196.0,ITA,23.2,104571.0,,,Marcos Baghdatis,R,183.0,CYP,34.0,6-1 7-6(4) 6-3,5.0,R64,102.0,16.0,3.0,79.0,55.0,47.0,16.0,16.0,0.0,1.0,1.0,6.0,84.0,45.0,35.0,16.0,13.0,4.0,8.0,20.0,1665.0,135.0,420.0,20190704-M-Wimbledon-R64-Matteo_Berrettini-Marcos_Baghdatis,6,4,8,12,79,16,55,47,16,16,13,6,12,11,84,33,1.0,44116.0
834,1514,348.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,147.0,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,33.0,105216.0,,Q,Yuichi Sugita,R,173.0,JPN,30.7,6-3 6-1 6-3,5.0,R128,121.0,11.0,2.0,82.0,46.0,36.0,21.0,13.0,4.0,5.0,4.0,2.0,80.0,52.0,28.0,14.0,12.0,9.0,15.0,2.0,7945.0,274.0,151.0,20190701-M-Wimbledon-R128-Rafael_Nadal-Yuichi_Sugita,9,5,21,13,82,25,46,36,21,11,12,2,15,5,80,38,1.0,44071.0
835,1517,349.0,2019-0414,Hamburg,Clay,32.0,A,20190722.0,284.0,105916.0,,,Marton Fucsovics,R,188.0,HUN,27.4,104259.0,,,Philipp Kohlschreiber,R,178.0,GER,35.7,6-3 6-0,3.0,R32,65.0,3.0,1.0,52.0,33.0,25.0,11.0,8.0,1.0,1.0,3.0,4.0,41.0,25.0,15.0,5.0,7.0,5.0,9.0,50.0,965.0,72.0,805.0,20190722-M-Hamburg-R32-Marton_Fucsovics-Philipp_Kohlschreiber,7,1,9,4,52,16,33,25,11,3,12,3,2,6,41,21,1.0,44302.0
836,1518,350.0,2019-0414,Hamburg,Clay,32.0,A,20190722.0,283.0,134770.0,,,Casper Ruud,R,183.0,NOR,20.5,104898.0,,,Robin Haase,R,190.0,NED,32.2,6-3 3-6 6-1,3.0,R32,109.0,4.0,3.0,88.0,54.0,38.0,18.0,13.0,5.0,7.0,4.0,3.0,66.0,32.0,22.0,20.0,12.0,2.0,6.0,69.0,832.0,86.0,626.0,20190723-M-Hamburg-R32-Casper_Ruud-Robin_Haase,15,14,8,14,88,32,54,38,18,4,25,3,11,7,66,24,1.0,44303.0
837,1521,351.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,100.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,32.1,104259.0,,,Philipp Kohlschreiber,R,178.0,GER,35.7,6-3 7-5 6-3,5.0,R128,123.0,12.0,3.0,76.0,50.0,42.0,15.0,15.0,3.0,5.0,9.0,3.0,100.0,52.0,32.0,23.0,15.0,8.0,14.0,1.0,12415.0,57.0,885.0,20190701-M-Wimbledon-R128-Novak_Djokovic-Philipp_Kohlschreiber,8,4,16,10,76,19,50,42,15,12,14,11,12,9,100,45,1.0,44024.0
838,1523,352.0,2019-0314,Gstaad,Clay,32.0,A,20190722.0,295.0,104665.0,7.0,,Pablo Andujar,R,180.0,ESP,33.4,105583.0,3.0,,Dusan Lajovic,R,180.0,SRB,29.0,7-6(4) 6-4,3.0,QF,126.0,1.0,2.0,77.0,53.0,40.0,12.0,11.0,5.0,6.0,2.0,2.0,104.0,76.0,47.0,14.0,11.0,8.0,10.0,79.0,712.0,26.0,1456.0,20190726-M-Gstaad-QF-Pablo_Andujar-Dusan_Lajovic,24,10,19,13,77,25,53,40,12,1,23,9,9,3,104,43,1.0,44264.0
839,1524,353.0,2019-0414,Hamburg,Clay,32.0,A,20190722.0,282.0,126094.0,,,Andrey Rublev,R,188.0,RUS,21.7,106426.0,8.0,,Cristian Garin,R,185.0,CHI,23.1,6-4 7-6(5),3.0,R32,99.0,3.0,4.0,79.0,45.0,35.0,11.0,11.0,5.0,9.0,2.0,3.0,65.0,39.0,24.0,10.0,11.0,2.0,7.0,78.0,716.0,37.0,1234.0,20190722-M-Hamburg-R32-Andrey_Rublev-Cristian_Garin,16,5,13,17,79,33,45,35,11,3,12,3,8,11,65,31,1.0,44304.0
840,1526,354.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,224.0,104925.0,1.0,,Novak Djokovic,R,188.0,SRB,32.1,105138.0,23.0,,Roberto Bautista Agut,R,183.0,ESP,31.2,6-2 4-6 6-3 6-2,5.0,SF,169.0,9.0,3.0,115.0,74.0,57.0,21.0,18.0,4.0,5.0,5.0,2.0,106.0,71.0,48.0,17.0,17.0,3.0,8.0,1.0,12415.0,22.0,1600.0,20190712-M-Wimbledon-SF-Novak_Djokovic-Roberto_Bautista_Agut,21,8,21,14,115,37,74,57,21,9,22,9,13,18,106,41,1.0,44148.0
841,1541,355.0,2019-540,Wimbledon,Grass,128.0,G,20190701.0,202.0,105138.0,23.0,,Roberto Bautista Agut,R,183.0,ESP,31.2,111575.0,10.0,,Karen Khachanov,R,198.0,RUS,23.1,6-3 7-6(3) 6-1,5.0,R32,113.0,4.0,0.0,81.0,56.0,46.0,19.0,16.0,0.0,0.0,9.0,2.0,84.0,54.0,36.0,17.0,13.0,8.0,11.0,22.0,1600.0,9.0,2980.0,20190705-M-Wimbledon-R32-Roberto_Bautista_Agut-Karen_Khachanov,7,11,14,14,81,16,56,46,19,4,14,9,4,12,84,31,1.0,44126.0
842,1543,356.0,2019-7480,Los Cabos,Hard,32.0,A,20190729.0,299.0,126203.0,5.0,,Taylor Fritz,R,193.0,USA,21.7,105430.0,7.0,,Radu Albot,R,175.0,MDA,29.7,6-3 6-2,3.0,SF,70.0,9.0,1.0,47.0,28.0,25.0,12.0,9.0,1.0,1.0,0.0,3.0,59.0,31.0,18.0,16.0,8.0,7.0,10.0,28.0,1450.0,41.0,1046.0,20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot,6,6,12,6,47,10,28,25,12,9,5,5,13,8,59,25,1.0,44345.0
843,1549,357.0,2019-M035,Washington,Hard,64.0,A,20190729.0,300.0,106401.0,,,Nick Kyrgios,R,193.0,AUS,24.2,106421.0,3.0,,Daniil Medvedev,R,198.0,RUS,23.4,7-6(6) 7-6(4),3.0,F,94.0,18.0,0.0,74.0,51.0,43.0,15.0,12.0,0.0,0.0,10.0,2.0,69.0,43.0,38.0,17.0,12.0,0.0,0.0,52.0,975.0,10.0,2625.0,20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev,12,9,5,5,74,16,51,43,15,18,8,8,8,6,69,14,1.0,44371.0
844,1554,358.0,2019-0421,Canada Masters,Hard,64.0,M,20190805.0,260.0,128034.0,,Alt,Hubert Hurkacz,R,196.0,POL,22.4,126203.0,,,Taylor Fritz,R,193.0,USA,21.7,6-3 7-5,3.0,R64,74.0,7.0,3.0,67.0,52.0,40.0,6.0,11.0,4.0,5.0,7.0,1.0,60.0,38.0,26.0,10.0,10.0,2.0,5.0,48.0,1023.0,25.0,1580.0,20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz,8,4,12,9,67,21,52,40,6,7,11,3,12,10,60,24,1.0,44455.0
845,1559,359.0,2019-0421,Canada Masters,Hard,64.0,M,20190805.0,258.0,104792.0,16.0,,Gael Monfils,R,193.0,FRA,32.9,105166.0,,WC,Peter Polansky,R,180.0,CAN,31.1,6-7(4) 6-3 6-3,3.0,R64,131.0,4.0,5.0,94.0,55.0,41.0,21.0,15.0,4.0,6.0,3.0,2.0,99.0,53.0,38.0,21.0,15.0,5.0,10.0,20.0,1770.0,172.0,305.0,20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky,12,5,24,17,94,32,55,41,21,3,11,7,13,12,99,40,1.0,44457.0
846,1565,360.0,2019-M024,Cincinnati Masters,Hard,64.0,M,20190812.0,282.0,111575.0,8.0,,Karen Khachanov,R,198.0,RUS,23.2,106401.0,,,Nick Kyrgios,R,193.0,AUS,24.2,6-7(3) 7-6(4) 6-2,3.0,R32,133.0,13.0,3.0,95.0,65.0,54.0,17.0,16.0,3.0,4.0,21.0,8.0,116.0,71.0,57.0,20.0,16.0,6.0,9.0,9.0,2890.0,27.0,1475.0,20190814-M-Cincinnati_Masters-R32-Karen_Khachanov-Nick_Kyrgios,17,4,16,26,94,24,64,53,17,13,7,8,13,15,116,39,1.0,44491.0
847,1569,361.0,2019-M035,Washington,Hard,64.0,A,20190729.0,285.0,126774.0,1.0,,Stefanos Tsitsipas,R,193.0,GRE,20.9,126205.0,,WC,Tommy Paul,R,185.0,USA,22.1,6-3 7-5,3.0,R32,85.0,7.0,3.0,71.0,46.0,39.0,8.0,11.0,4.0,5.0,4.0,1.0,60.0,42.0,28.0,11.0,10.0,5.0,8.0,6.0,4045.0,128.0,427.0,20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul,13,5,9,7,71,24,46,39,8,7,13,2,12,6,60,21,1.0,44386.0
848,1570,362.0,2019-M035,Washington,Hard,64.0,A,20190729.0,293.0,126774.0,1.0,,Stefanos Tsitsipas,R,193.0,GRE,20.9,111442.0,,,Jordan Thompson,R,183.0,AUS,25.2,6-3 7-6(4),3.0,R16,99.0,3.0,1.0,69.0,40.0,34.0,20.0,11.0,4.0,4.0,5.0,0.0,69.0,47.0,36.0,10.0,10.0,6.0,7.0,6.0,4045.0,46.0,1009.0,20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson,8,6,16,10,69,15,40,34,20,3,6,3,6,7,69,23,1.0,44378.0
849,1571,363.0,2019-M024,Cincinnati Masters,Hard,64.0,M,20190812.0,298.0,105676.0,16.0,,David Goffin,R,180.0,BEL,28.6,104755.0,,PR,Richard Gasquet,R,185.0,FRA,33.1,6-3 6-4,3.0,SF,75.0,5.0,1.0,52.0,30.0,23.0,17.0,10.0,1.0,2.0,6.0,4.0,59.0,40.0,29.0,3.0,9.0,4.0,7.0,19.0,1815.0,56.0,930.0,20190817-M-Cincinnati_Masters-SF-David_Goffin-Richard_Gasquet,4,5,8,11,52,12,30,23,17,6,12,9,5,7,59,27,1.0,44475.0
850,1573,364.0,2019-M024,Cincinnati Masters,Hard,64.0,M,20190812.0,300.0,106421.0,9.0,,Daniil Medvedev,R,198.0,RUS,23.4,105676.0,16.0,,David Goffin,R,180.0,BEL,28.6,7-6(3) 6-4,3.0,F,99.0,10.0,1.0,57.0,30.0,27.0,17.0,11.0,2.0,3.0,5.0,7.0,78.0,42.0,28.0,16.0,11.0,3.0,5.0,8.0,3230.0,19.0,1815.0,20190818-M-Cincinnati_Masters-F-Daniil_Medvedev-David_Goffin,12,3,16,8,57,13,32,29,15,10,9,1,9,3,78,34,1.0,44473.0
851,1575,365.0,2019-M024,Cincinnati Masters,Hard,64.0,M,20190812.0,291.0,126094.0,,Q,Andrey Rublev,R,188.0,RUS,21.8,103819.0,3.0,,Roger Federer,R,185.0,SUI,38.0,6-3 6-4,3.0,R16,61.0,5.0,0.0,54.0,33.0,27.0,12.0,10.0,2.0,3.0,5.0,2.0,49.0,32.0,20.0,9.0,9.0,1.0,4.0,70.0,836.0,3.0,7460.0,20190815-M-Cincinnati_Masters-R16-Andrey_Rublev-Roger_Federer,13,4,6,8,54,15,33,27,12,5,13,1,6,3,49,20,1.0,44482.0
852,1577,366.0,2019-M024,Cincinnati Masters,Hard,64.0,M,20190812.0,279.0,106421.0,9.0,,Daniil Medvedev,R,198.0,RUS,23.4,105332.0,,,Benoit Paire,R,196.0,FRA,30.2,7-6(2) 6-1,3.0,R32,78.0,5.0,2.0,51.0,29.0,22.0,17.0,9.0,0.0,1.0,6.0,4.0,75.0,38.0,28.0,14.0,10.0,5.0,9.0,8.0,3230.0,29.0,1403.0,20190814-M-Cincinnati_Masters-R32-Daniil_Medvedev-Benoit_Paire,17,6,12,25,51,12,29,22,17,5,7,2,5,4,75,33,1.0,44494.0
853,1583,367.0,2019-6242,Winston-Salem,Hard,64.0,A,20190819.0,259.0,106065.0,,,Marco Cecchinato,R,185.0,ITA,26.8,122330.0,,,Alexander Bublik,R,196.0,KAZ,22.1,7-6(3) 1-0 RET,3.0,R64,52.0,1.0,3.0,41.0,23.0,22.0,9.0,6.0,2.0,2.0,8.0,2.0,41.0,24.0,21.0,8.0,7.0,0.0,1.0,67.0,880.0,75.0,808.0,20190819-M-Winston_Salem-R64-Marco_Cecchinato-Alexander_Bublik,6,0,4,7,41,10,23,22,9,1,11,4,7,4,41,12,1.0,44564.0
854,1596,368.0,2015-580,Australian Open,Hard,128.0,G,20150119.0,111.0,106401.0,,,Nick Kyrgios,R,193.0,AUS,19.7,104291.0,,,Malek Jaziri,R,185.0,TUN,30.9,6-3 7-6(6) 6-1,5.0,R32,118.0,27.0,2.0,101.0,72.0,58.0,14.0,15.0,3.0,3.0,6.0,2.0,90.0,47.0,34.0,21.0,13.0,5.0,8.0,53.0,830.0,75.0,676.0,20150123-M-Australian_Open-R32-Nick_Kyrgios-Malek_Jaziri,13,6,14,10,101,29,72,58,14,25,15,6,14,16,90,35,1.0,31079.0
855,1597,369.0,2015-580,Australian Open,Hard,128.0,G,20150119.0,120.0,106401.0,,,Nick Kyrgios,R,193.0,AUS,19.7,104312.0,,,Andreas Seppi,R,190.0,ITA,30.9,5-7 4-6 6-3 7-6(5) 8-6,5.0,R16,214.0,25.0,7.0,187.0,116.0,87.0,37.0,29.0,9.0,12.0,23.0,4.0,178.0,115.0,85.0,33.0,28.0,6.0,9.0,53.0,830.0,46.0,915.0,20150125-M-Australian_Open-R16-Nick_Kyrgios-Andreas_Seppi,25,19,35,34,187,63,116,87,37,25,23,12,35,28,178,60,1.0,31088.0
856,1603,370.0,2012-319,Kitzbuhel,Clay,28.0,A,20120722.0,27.0,104898.0,3.0,,Robin Haase,R,190.0,NED,25.2,104259.0,1.0,,Philipp Kohlschreiber,R,178.0,GER,28.7,6-7(2) 6-3 6-2,3.0,F,128.0,3.0,6.0,100.0,57.0,43.0,20.0,14.0,13.0,14.0,5.0,3.0,103.0,69.0,46.0,11.0,15.0,6.0,11.0,42.0,955.0,23.0,1600.0,20120728-M-Kitzbuhel-F-Robin_Haase-Philipp_Kohlschreiber,27,1,23,18,99,37,57,42,20,3,22,2,9,12,103,46,1.0,24079.0
857,1605,371.0,2020-M009,Rome Masters,Clay,64.0,M,20200914.0,272.0,128034.0,,,Hubert Hurkacz,R,196.0,POL,23.5,126094.0,9.0,,Andrey Rublev,R,188.0,RUS,22.9,7-6(6) 3-6 6-2,3.0,R32,117.0,15.0,1.0,89.0,54.0,41.0,19.0,14.0,4.0,6.0,12.0,1.0,82.0,49.0,38.0,20.0,15.0,4.0,7.0,31.0,1398.0,12.0,2414.0,20200917-M-Rome_Masters-R32-Hubert_Hurkacz-Andrey_Rublev,13,0,11,19,89,29,54,41,19,15,6,8,14,18,82,24,1.0,46203.0
858,1606,372.0,2020-0414,Hamburg,Clay,32.0,A,20200921.0,281.0,105138.0,4.0,,Roberto Bautista Agut,R,183.0,ESP,32.4,105932.0,,,Nikoloz Basilashvili,R,185.0,GEO,28.5,6-4 6-3,3.0,R32,85.0,5.0,2.0,62.0,45.0,28.0,10.0,10.0,2.0,4.0,0.0,2.0,51.0,34.0,20.0,7.0,9.0,5.0,9.0,11.0,2620.0,33.0,1395.0,20200922-M-Hamburg-R32-Roberto_Bautista_Agut-Nikoloz_Basilashvili,17,6,16,22,62,24,45,29,9,5,7,4,10,7,51,24,1.0,46248.0
859,1610,373.0,2021-0403,Miami Masters,Hard,128.0,M,20210322.0,242.0,105683.0,12.0,,Milos Raonic,R,196.0,CAN,30.2,111442.0,,,Jordan Thompson,R,183.0,AUS,26.9,6-2 6-1,3.0,R64,59.0,14.0,2.0,37.0,23.0,22.0,10.0,8.0,0.0,0.0,2.0,0.0,47.0,30.0,16.0,5.0,7.0,3.0,7.0,19.0,2450.0,60.0,1104.0,20210327-M-Miami_Masters-R64-Milos_Raonic-Jordan_Thompson,2,0,9,9,37,5,23,22,10,15,10,2,5,4,47,26,1.0,47250.0
860,1611,374.0,2017-6932,Rio de Janeiro,Clay,32.0,A,20170220.0,300.0,106233.0,2.0,,Dominic Thiem,R,185.0,AUT,23.4,105807.0,4.0,,Pablo Carreno Busta,R,188.0,ESP,25.6,7-5 6-4,3.0,F,94.0,7.0,1.0,61.0,33.0,22.0,20.0,11.0,1.0,3.0,0.0,0.0,68.0,50.0,33.0,7.0,11.0,4.0,8.0,8.0,3375.0,24.0,1495.0,20170226-M-Rio_de_Janeiro-F-Dominic_Thiem-Pablo_Carreno_Busta,9,7,19,10,61,19,33,22,20,7,14,1,12,15,68,28,1.0,37362.0
