,index,Unnamed: 0,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_id,w_winners_fh,w_winners_bh,w_unforced_fh,w_unforced_bh,w_return_pts_faced,w_return_pts_won,w_return_depth_very_deep,w_return_depth_shallow,w_return_depth_deep,w_return_depth_err_net,w_return_depth_err_deep,w_return_depth_err_wide,w_return_depth_wide_deep,w_shot_Direction_crosscourt,w_shot_Direction_down_middle,w_shot_Direction_down_the_line,w_shot_Direction_inside_out,w_shot_Direction_inside_in,l_winners_fh,l_winners_bh,l_unforced_fh,l_unforced_bh,l_return_pts_faced,l_return_pts_won,l_return_depth_very_deep,l_return_depth_shallow,l_return_depth_deep,l_return_depth_err_net,l_return_depth_err_deep,l_return_depth_err_wide,l_return_depth_wide_deep,l_shot_Direction_crosscourt,l_shot_Direction_down_middle,l_shot_Direction_down_the_line,l_shot_Direction_inside_out,l_shot_Direction_inside_in,label
281,2054,49920.0,2022-0407,Rotterdam,Hard,32.0,A,20220207.0,300.0,200000.0,3,,Felix Auger Aliassime,R,193.0,CAN,21.5,126774.0,1,,Stefanos Tsitsipas,R,193.0,GRE,23.4,6-4 6-2,3.0,F,77.0,7.0,0.0,44.0,28.0,26.0,11.0,9.0,0.0,0.0,1.0,4.0,55.0,31.0,23.0,8.0,9.0,3.0,6.0,9.0,3818.0,4.0,7145.0,20220213-M-Rotterdam-F-Stefanos_Tsitsipas-Felix_Auger_Aliassime,9.0,5.0,12.0,3.0,55.0,24.0,18.0,8.0,32.0,0.0,2.0,0.0,0.0,37.0,20.0,14.0,25.0,10.0,4.0,2.0,6.0,8.0,44.0,7.0,6.0,9.0,20.0,1.0,2.0,0.0,0.0,46,31,7,12,4,0.0
282,2056,49942.0,2022-0407,Rotterdam,Hard,32.0,A,20220207.0,278.0,208103.0,,Q,Jiri Lehecka,R,185.0,CZE,20.2,133430.0,5,,Denis Shapovalov,L,185.0,CAN,22.8,6-4 6-4,3.0,R32,91.0,2.0,2.0,64.0,40.0,30.0,13.0,10.0,10.0,11.0,7.0,6.0,69.0,39.0,30.0,11.0,10.0,5.0,8.0,137.0,522.0,12.0,2930.0,20220208-M-Rotterdam-R32-Denis_Shapovalov-Jiri_Lehecka,6.0,4.0,10.0,5.0,69.0,28.0,11.0,11.0,24.0,0.0,3.0,1.0,0.0,64.0,30.0,9.0,10.0,1.0,7.0,5.0,20.0,11.0,64.0,21.0,20.0,11.0,39.0,1.0,1.0,1.0,0.0,53,34,13,12,6,0.0
283,2059,50008.0,2022-0451,Doha,Hard,32.0,A,20220214.0,297.0,126239.0,,,Arthur Rinderknech,R,196.0,FRA,26.5,133430.0,1,,Denis Shapovalov,L,185.0,CAN,22.8,6-4 6-4,3.0,QF,80.0,1.0,1.0,54.0,34.0,25.0,16.0,10.0,3.0,3.0,4.0,9.0,75.0,47.0,33.0,14.0,10.0,8.0,10.0,61.0,1042.0,12.0,2930.0,20220217-M-Doha-QF-Denis_Shapovalov-Arthur_Rinderknech,11.0,2.0,6.0,12.0,75.0,28.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,23.0,27.0,13.0,24.0,0.0,15.0,0.0,15.0,12.0,54.0,13.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,26,28,4,27,17,0.0
284,2062,50033.0,2022-6932,Rio de Janeiro,Clay,32.0,A,20220214.0,299.0,207989.0,7,,Carlos Alcaraz,R,185.0,ESP,18.7,104926.0,,,Fabio Fognini,R,178.0,ITA,34.7,6-2 7-5,3.0,SF,105.0,0.0,3.0,76.0,52.0,35.0,13.0,10.0,5.0,6.0,1.0,2.0,68.0,35.0,22.0,15.0,10.0,6.0,10.0,29.0,1673.0,38.0,1359.0,20220219-M-Rio_de_Janeiro-SF-Fabio_Fognini-Carlos_Alcaraz,7.0,7.0,12.0,9.0,68.0,31.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,51.0,57.0,18.0,21.0,0.0,11.0,3.0,14.0,22.0,76.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,49,18,29,2,0.0
285,2063,49691.0,2022-580,Australian Open,Hard,128.0,G,20220117.0,106.0,124079.0,,,Pedro Martinez,R,185.0,ESP,24.7,105643.0,,,Federico Delbonis,L,190.0,ARG,31.2,7-6(15) 3-6 6-4 6-2,5.0,R128,238.0,7.0,5.0,142.0,94.0,57.0,28.0,20.0,6.0,11.0,3.0,4.0,144.0,106.0,70.0,11.0,19.0,7.0,13.0,61.0,1001.0,38.0,1347.0,20220117-M-Australian_Open-R128-Federico_Delbonis-Pedro_Martinez,25.0,11.0,23.0,16.0,144.0,63.0,36.0,31.0,84.0,1.0,2.0,0.0,0.0,136.0,131.0,34.0,64.0,5.0,27.0,13.0,30.0,23.0,142.0,57.0,38.0,24.0,73.0,5.0,3.0,1.0,1.0,161,129,36,65,12,0.0
286,2070,50101.0,2022-0807,Acapulco,Hard,32.0,A,20220221.0,285.0,106421.0,1,,Daniil Medvedev,R,198.0,RUS,26.0,105332.0,,,Benoit Paire,R,196.0,FRA,32.7,6-3 6-4,3.0,R32,101.0,3.0,9.0,64.0,37.0,28.0,13.0,9.0,3.0,4.0,4.0,3.0,77.0,37.0,23.0,15.0,10.0,5.0,9.0,2.0,8435.0,49.0,1110.0,20220223-M-Acapulco-R32-Benoit_Paire-Daniil_Medvedev,6.0,7.0,12.0,9.0,77.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48.0,81.0,14.0,21.0,1.0,8.0,6.0,16.0,26.0,64.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40,84,9,23,0,0.0
287,2071,50032.0,2022-6932,Rio de Janeiro,Clay,32.0,A,20220214.0,300.0,207989.0,7,,Carlos Alcaraz,R,185.0,ESP,18.7,106043.0,3,,Diego Schwartzman,R,170.0,ARG,29.4,6-4 6-2,3.0,F,86.0,1.0,0.0,50.0,34.0,26.0,6.0,9.0,2.0,4.0,0.0,2.0,49.0,31.0,15.0,7.0,9.0,1.0,6.0,29.0,1673.0,14.0,2655.0,20220220-M-Rio_de_Janeiro-F-Diego_Schwartzman-Carlos_Alcaraz,10.0,7.0,10.0,11.0,49.0,27.0,3.0,10.0,32.0,1.0,0.0,0.0,0.0,103.0,28.0,25.0,24.0,7.0,4.0,4.0,9.0,10.0,50.0,18.0,1.0,15.0,23.0,0.0,1.0,0.0,0.0,106,28,33,20,3,0.0
288,2079,49720.0,2022-580,Australian Open,Hard,128.0,G,20220117.0,135.0,200282.0,32,,Alex De Minaur,R,183.0,AUS,22.9,207518.0,,,Lorenzo Musetti,R,185.0,ITA,19.8,3-6 6-3 6-0 6-3,5.0,R128,150.0,4.0,0.0,92.0,63.0,42.0,19.0,17.0,3.0,6.0,2.0,2.0,113.0,69.0,38.0,20.0,16.0,13.0,21.0,42.0,1316.0,60.0,1004.0,20220118-M-Australian_Open-R128-Lorenzo_Musetti-Alex_De_Minaur,20.0,7.0,25.0,15.0,113.0,55.0,39.0,17.0,84.0,1.0,0.0,1.0,0.0,119.0,82.0,49.0,69.0,10.0,9.0,3.0,27.0,12.0,92.0,31.0,30.0,7.0,63.0,2.0,1.0,1.0,0.0,147,89,35,56,2,0.0
289,2080,51474.0,2022-M-DC-2022-QLS-M-CAN-NED-01,Davis Cup QLS R1: CAN vs NED,Clay,4.0,D,20220304.0,1.0,122298.0,,,Botic Van De Zandschulp,R,188.0,NED,26.4,200008.0,,,Alexis Galarneau,R,,CAN,22.9,7-5 7-6(9),3.0,RR,137.0,1.0,8.0,99.0,60.0,40.0,17.0,12.0,8.0,12.0,3.0,4.0,86.0,49.0,29.0,16.0,12.0,2.0,7.0,48.0,1096.0,332.0,135.0,20220304-M-Davis_Cup_Qualifiers-RR-Alexis_Galarneau-Botic_Van_De_Zandschulp,31.0,8.0,22.0,19.0,86.0,41.0,19.0,15.0,56.0,1.0,1.0,1.0,0.0,151.0,68.0,22.0,52.0,4.0,9.0,7.0,11.0,10.0,99.0,42.0,26.0,22.0,55.0,1.0,1.0,0.0,1.0,110,73,34,51,8,0.0
290,2093,50252.0,2022-0404,Indian Wells Masters,Hard,128.0,M,20220307.0,208.0,106401.0,,WC,Nick Kyrgios,R,193.0,AUS,26.8,202104.0,,,Sebastian Baez,R,170.0,ARG,21.1,6-4 6-0,3.0,R128,72.0,12.0,2.0,62.0,46.0,36.0,4.0,8.0,4.0,4.0,1.0,1.0,51.0,36.0,18.0,7.0,8.0,4.0,8.0,132.0,493.0,60.0,965.0,20220310-M-Indian_Wells_Masters-R128-Sebastian_Baez-Nick_Kyrgios,6.0,2.0,11.0,7.0,51.0,26.0,13.0,7.0,36.0,1.0,1.0,0.0,0.0,65.0,47.0,19.0,25.0,1.0,6.0,6.0,12.0,14.0,62.0,22.0,12.0,8.0,26.0,1.0,0.0,0.0,0.0,81,46,21,21,2,0.0
291,2095,50225.0,2022-0404,Indian Wells Masters,Hard,128.0,M,20220307.0,250.0,122298.0,,,Botic Van De Zandschulp,R,188.0,NED,26.4,200000.0,9,,Felix Auger Aliassime,R,193.0,CAN,21.5,7-6(4) 6-7(4) 6-3,3.0,R64,195.0,4.0,3.0,113.0,68.0,50.0,25.0,16.0,8.0,10.0,8.0,8.0,118.0,61.0,45.0,27.0,17.0,9.0,13.0,47.0,1096.0,9.0,3883.0,20220313-M-Indian_Wells_Masters-R64-Felix_Auger_Aliassime-Botic_Van_De_Zandschulp,21.0,6.0,21.0,12.0,118.0,46.0,19.0,27.0,52.0,3.0,2.0,2.0,3.0,152.0,94.0,21.0,32.0,4.0,18.0,4.0,32.0,17.0,113.0,38.0,28.0,23.0,65.0,0.0,1.0,1.0,0.0,126,75,20,84,18,0.0
292,2099,50197.0,2022-0404,Indian Wells Masters,Hard,128.0,M,20220307.0,278.0,106401.0,,WC,Nick Kyrgios,R,193.0,AUS,26.8,134770.0,8,,Casper Ruud,R,183.0,NOR,23.2,6-4 6-4,3.0,R32,76.0,7.0,1.0,52.0,34.0,28.0,12.0,10.0,0.0,0.0,7.0,3.0,54.0,26.0,22.0,12.0,10.0,0.0,2.0,132.0,493.0,8.0,3915.0,20220315-M-Indian_Wells_Masters-R32-Casper_Ruud-Nick_Kyrgios,7.0,4.0,9.0,11.0,54.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,38.0,62.0,5.0,22.0,0.0,6.0,4.0,10.0,6.0,52.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,62,6,22,1,0.0
293,2104,50175.0,2022-0404,Indian Wells Masters,Hard,128.0,M,20220307.0,300.0,126203.0,20,,Taylor Fritz,R,193.0,USA,24.3,104745.0,4,,Rafael Nadal,L,185.0,ESP,35.7,6-3 7-6(5),3.0,F,126.0,1.0,3.0,76.0,49.0,34.0,13.0,10.0,8.0,10.0,2.0,3.0,78.0,52.0,29.0,14.0,11.0,5.0,9.0,20.0,2010.0,4.0,6515.0,20220320-M-Indian_Wells_Masters-F-Rafael_Nadal-Taylor_Fritz,15.0,4.0,17.0,9.0,78.0,35.0,7.0,7.0,54.0,1.0,3.0,0.0,0.0,120.0,105.0,23.0,24.0,2.0,10.0,8.0,18.0,17.0,76.0,29.0,9.0,19.0,42.0,0.0,0.0,1.0,0.0,106,97,33,44,2,0.0
294,2107,50182.0,2022-0404,Indian Wells Masters,Hard,128.0,M,20220307.0,293.0,207989.0,19,,Carlos Alcaraz,R,185.0,ESP,18.8,104792.0,26,,Gael Monfils,R,193.0,FRA,35.5,7-5 6-1,3.0,R16,77.0,4.0,1.0,43.0,30.0,26.0,10.0,9.0,0.0,0.0,3.0,4.0,67.0,37.0,23.0,12.0,10.0,3.0,7.0,19.0,2056.0,28.0,1633.0,20220317-M-Indian_Wells_Masters-R16-Gael_Monfils-Carlos_Alcaraz,18.0,0.0,9.0,6.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,53.0,6.0,22.0,0.0,6.0,0.0,17.0,6.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31,75,5,17,1,0.0
295,2108,50191.0,2022-0404,Indian Wells Masters,Hard,128.0,M,20220307.0,284.0,207989.0,19,,Carlos Alcaraz,R,185.0,ESP,18.8,105138.0,15,,Roberto Bautista Agut,R,183.0,ESP,33.8,6-2 6-0,3.0,R32,66.0,4.0,2.0,43.0,27.0,23.0,8.0,7.0,1.0,1.0,0.0,3.0,44.0,30.0,14.0,4.0,7.0,4.0,9.0,19.0,2056.0,15.0,2480.0,20220314-M-Indian_Wells_Masters-R32-Roberto_Bautista_Agut-Carlos_Alcaraz,19.0,6.0,8.0,7.0,44.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,75.0,10.0,27.0,0.0,1.0,1.0,9.0,8.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,62,8,33,1,0.0
296,2111,50293.0,2022-0403,Miami Masters,Hard,128.0,M,20220321.0,277.0,106401.0,,WC,Nick Kyrgios,R,193.0,AUS,26.8,104926.0,31,,Fabio Fognini,R,178.0,ITA,34.8,6-2 6-4,3.0,R32,61.0,10.0,1.0,44.0,34.0,29.0,7.0,9.0,0.0,0.0,2.0,3.0,53.0,31.0,20.0,11.0,9.0,3.0,6.0,102.0,673.0,34.0,1339.0,20220327-M-Miami_Masters-R32-Fabio_Fognini-Nick_Kyrgios,9.0,5.0,7.0,7.0,53.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,44.0,6.0,14.0,0.0,7.0,4.0,10.0,10.0,44.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44,57,3,10,0,0.0
297,2116,50274.0,2022-0403,Miami Masters,Hard,128.0,M,20220321.0,296.0,207989.0,14,,Carlos Alcaraz,R,185.0,ESP,18.8,200175.0,,,Miomir Kecmanovic,R,183.0,SRB,22.5,6-7(5) 6-3 7-6(5),3.0,QF,143.0,5.0,3.0,106.0,79.0,62.0,14.0,17.0,1.0,2.0,2.0,0.0,95.0,64.0,49.0,20.0,16.0,0.0,2.0,16.0,2414.0,48.0,1056.0,20220331-M-Miami_Masters-QF-Miomir_Kecmanovic-Carlos_Alcaraz,35.0,10.0,17.0,22.0,95.0,26.0,13.0,22.0,45.0,3.0,3.0,1.0,1.0,112.0,54.0,35.0,24.0,9.0,15.0,2.0,9.0,5.0,106.0,30.0,22.0,20.0,51.0,0.0,0.0,0.0,0.0,124,49,29,27,6,0.0
298,2117,50294.0,2022-0403,Miami Masters,Hard,128.0,M,20220321.0,276.0,206173.0,9,,Jannik Sinner,R,188.0,ITA,20.5,105807.0,17,,Pablo Carreno Busta,R,188.0,ESP,30.6,5-7 7-5 7-5,3.0,R32,191.0,15.0,1.0,140.0,85.0,57.0,27.0,18.0,13.0,17.0,3.0,1.0,94.0,59.0,40.0,17.0,18.0,2.0,7.0,11.0,3474.0,19.0,2220.0,20220327-M-Miami_Masters-R32-Pablo_Carreno_Busta-Jannik_Sinner,21.0,4.0,31.0,21.0,94.0,37.0,28.0,21.0,57.0,2.0,0.0,1.0,0.0,190.0,147.0,30.0,47.0,9.0,20.0,8.0,26.0,18.0,140.0,56.0,30.0,27.0,80.0,2.0,2.0,3.0,0.0,207,112,34,50,5,0.0
299,2120,50301.0,2022-0403,Miami Masters,Hard,128.0,M,20220321.0,269.0,106421.0,1,,Daniil Medvedev,R,198.0,RUS,26.1,104918.0,,WC,Andy Murray,R,190.0,GBR,34.8,6-4 6-2,3.0,R64,89.0,4.0,2.0,50.0,32.0,27.0,11.0,9.0,0.0,0.0,1.0,1.0,51.0,26.0,19.0,10.0,9.0,3.0,6.0,2.0,8410.0,85.0,758.0,20220326-M-Miami_Masters-R64-Andy_Murray-Daniil_Medvedev,13.0,5.0,12.0,9.0,51.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,90.0,12.0,31.0,1.0,8.0,3.0,15.0,11.0,50.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,56,109,20,24,0,0.0
300,2122,5649.0,2006-540,Wimbledon,Grass,128.0,G,20060626.0,121.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,24.8,104339.0,7.0,,Mario Ancic,R,196.0,CRO,22.2,6-4 6-4 6-4,5.0,QF,107.0,7.0,1.0,87.0,50.0,39.0,24.0,15.0,2.0,3.0,7.0,1.0,80.0,46.0,33.0,18.0,15.0,3.0,7.0,1.0,7260.0,10.0,1885.0,20060705-M-Wimbledon-QF-Mario_Ancic-Roger_Federer,18.0,9.0,3.0,12.0,80.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,7.0,8.0,87.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0
301,2125,50270.0,2022-0403,Miami Masters,Hard,128.0,M,20220321.0,300.0,207989.0,14,,Carlos Alcaraz,R,185.0,ESP,18.8,134770.0,6,,Casper Ruud,R,183.0,NOR,23.2,7-5 6-4,3.0,F,112.0,6.0,2.0,68.0,48.0,36.0,9.0,11.0,6.0,8.0,5.0,3.0,73.0,43.0,26.0,16.0,11.0,5.0,9.0,16.0,2414.0,8.0,3870.0,20220403-M-Miami_Masters-F-Casper_Ruud-Carlos_Alcaraz,15.0,6.0,11.0,10.0,73.0,31.0,4.0,14.0,36.0,2.0,1.0,0.0,0.0,58.0,20.0,17.0,27.0,8.0,10.0,4.0,13.0,6.0,68.0,23.0,4.0,13.0,30.0,0.0,1.0,2.0,0.0,63,24,20,25,8,0.0
302,2130,50375.0,2022-0717,Houston,Clay,32.0,A,20220404.0,290.0,133835.0,,Q,Gijs Brouwer,L,,NED,26.0,200670.0,,WC,J J Wolf,R,183.0,USA,23.2,6-1 6-1,3.0,R16,64.0,0.0,1.0,56.0,45.0,28.0,8.0,7.0,3.0,3.0,5.0,4.0,48.0,29.0,16.0,4.0,7.0,5.0,10.0,361.0,117.0,157.0,397.0,20220406-M-Houston-R16-J_J_Wolf-Gijs_Brouwer,11.0,3.0,9.0,5.0,48.0,28.0,10.0,6.0,27.0,1.0,0.0,0.0,0.0,85.0,30.0,24.0,17.0,4.0,6.0,2.0,12.0,20.0,56.0,20.0,15.0,12.0,34.0,2.0,0.0,1.0,0.0,74,41,22,16,6,0.0
303,2132,50271.0,2022-0403,Miami Masters,Hard,128.0,M,20220321.0,299.0,207989.0,14,,Carlos Alcaraz,R,185.0,ESP,18.8,128034.0,8,,Hubert Hurkacz,R,196.0,POL,25.1,7-6(5) 7-6(2),3.0,SF,122.0,3.0,0.0,81.0,58.0,45.0,16.0,12.0,3.0,3.0,13.0,0.0,86.0,57.0,46.0,13.0,12.0,3.0,3.0,16.0,2414.0,10.0,3513.0,20220401-M-Miami_Masters-SF-Hubert_Hurkacz-Carlos_Alcaraz,15.0,3.0,11.0,9.0,86.0,27.0,17.0,12.0,37.0,1.0,4.0,1.0,0.0,79.0,33.0,24.0,17.0,8.0,9.0,2.0,22.0,14.0,81.0,20.0,23.0,19.0,44.0,0.0,4.0,1.0,1.0,67,26,25,24,5,0.0
304,2148,50438.0,2022-0410,Monte Carlo Masters,Clay,64.0,M,20220411.0,285.0,200221.0,,,Alejandro Davidovich Fokina,R,183.0,ESP,22.8,104925.0,1,,Novak Djokovic,R,188.0,SRB,34.8,6-3 6-7(5) 6-1,3.0,R32,174.0,0.0,5.0,93.0,66.0,42.0,10.0,13.0,7.0,11.0,1.0,5.0,125.0,76.0,42.0,20.0,15.0,11.0,20.0,46.0,1095.0,1.0,8420.0,20220412-M-Monte_Carlo_Masters-R32-Novak_Djokovic-Alejandro_Davidovich_Fokina,20.0,16.0,21.0,12.0,125.0,63.0,31.0,28.0,79.0,2.0,1.0,1.0,0.0,170.0,94.0,54.0,33.0,5.0,20.0,6.0,25.0,22.0,93.0,41.0,24.0,15.0,64.0,0.0,1.0,0.0,0.0,169,76,51,58,10,0.0
305,2153,50424.0,2022-0410,Monte Carlo Masters,Clay,64.0,M,20220411.0,299.0,200221.0,,,Alejandro Davidovich Fokina,R,183.0,ESP,22.8,105777.0,,,Grigor Dimitrov,R,188.0,BUL,30.9,6-4 6-7(2) 6-3,3.0,SF,164.0,3.0,3.0,113.0,87.0,54.0,15.0,16.0,7.0,10.0,2.0,6.0,89.0,47.0,30.0,25.0,15.0,1.0,6.0,46.0,1095.0,29.0,1458.0,20220416-M-Monte_Carlo_Masters-SF-Grigor_Dimitrov-Alejandro_Davidovich_Fokina,13.0,1.0,16.0,28.0,89.0,34.0,25.0,13.0,58.0,1.0,1.0,1.0,0.0,200.0,81.0,43.0,43.0,5.0,10.0,6.0,15.0,24.0,113.0,44.0,22.0,27.0,69.0,0.0,2.0,0.0,0.0,152,78,33,76,13,0.0
306,2154,50345.0,2022-0403,Miami Masters,Hard,128.0,M,20220321.0,212.0,105062.0,,Q,Mikhail Kukushkin,R,183.0,KAZ,34.2,122298.0,,,Botic Van De Zandschulp,R,188.0,NED,26.4,6-4 6-4,3.0,R128,110.0,0.0,1.0,78.0,44.0,28.0,21.0,10.0,11.0,12.0,4.0,2.0,70.0,42.0,24.0,15.0,10.0,9.0,12.0,159.0,369.0,42.0,1131.0,20220324-M-Miami_Masters-R128-Botic_Van_De_Zandschulp-Mikhail_Kukushkin,12.0,7.0,9.0,8.0,70.0,31.0,23.0,11.0,41.0,1.0,1.0,0.0,0.0,101.0,39.0,25.0,51.0,1.0,18.0,7.0,12.0,22.0,78.0,29.0,22.0,18.0,41.0,3.0,4.0,1.0,1.0,99,62,24,25,2,0.0
307,2160,50592.0,2022-0308,Munich,Clay,32.0,A,20220425.0,287.0,122298.0,8,,Botic Van De Zandschulp,R,188.0,NED,26.5,106078.0,,Q,Egor Gerasimov,R,196.0,BLR,29.4,6-2 6-3,3.0,R16,68.0,2.0,0.0,41.0,28.0,24.0,9.0,8.0,1.0,1.0,0.0,1.0,51.0,34.0,19.0,9.0,9.0,2.0,6.0,40.0,1161.0,150.0,412.0,20220428-M-Munich-R16-Egor_Gerasimov-Botic_Van_De_Zandschulp,15.0,3.0,4.0,8.0,51.0,23.0,23.0,7.0,33.0,2.0,1.0,0.0,0.0,71.0,37.0,10.0,21.0,4.0,3.0,3.0,7.0,11.0,41.0,8.0,11.0,8.0,22.0,1.0,1.0,0.0,0.0,69,36,20,17,6,0.0
308,2161,50585.0,2022-0308,Munich,Clay,32.0,A,20220425.0,294.0,122298.0,8,,Botic Van De Zandschulp,R,188.0,NED,26.5,134770.0,2,,Casper Ruud,R,183.0,NOR,23.3,7-5 6-1,3.0,QF,93.0,4.0,0.0,49.0,34.0,25.0,12.0,9.0,1.0,1.0,2.0,1.0,71.0,42.0,21.0,17.0,10.0,6.0,10.0,40.0,1161.0,7.0,4110.0,20220429-M-Munich-QF-Casper_Ruud-Botic_Van_De_Zandschulp,24.0,4.0,11.0,11.0,71.0,33.0,12.0,15.0,41.0,3.0,3.0,2.0,0.0,71.0,42.0,8.0,40.0,8.0,5.0,0.0,16.0,4.0,49.0,12.0,5.0,13.0,22.0,1.0,1.0,0.0,0.0,70,41,16,42,12,0.0
309,2162,50527.0,2022-5053,Belgrade ,Clay,32.0,A,20220418.0,298.0,126094.0,2,,Andrey Rublev,R,188.0,RUS,24.4,104926.0,6,,Fabio Fognini,R,178.0,ITA,34.9,6-2 6-2,3.0,SF,62.0,5.0,0.0,45.0,27.0,21.0,15.0,8.0,3.0,3.0,1.0,5.0,46.0,29.0,15.0,8.0,8.0,4.0,8.0,8.0,3865.0,62.0,906.0,20220423-M-Belgrade-SF-Fabio_Fognini-Andrey_Rublev,8.0,1.0,8.0,6.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,63.0,13.0,18.0,2.0,7.0,2.0,19.0,9.0,45.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,40,54,9,24,0,0.0
310,2165,50581.0,2022-0308,Munich,Clay,32.0,A,20220425.0,298.0,122298.0,8,,Botic Van De Zandschulp,R,188.0,NED,26.5,200175.0,7,,Miomir Kecmanovic,R,183.0,SRB,22.6,2-6 7-6(4) 6-4,3.0,SF,172.0,1.0,5.0,101.0,70.0,41.0,14.0,15.0,7.0,13.0,1.0,2.0,124.0,85.0,48.0,19.0,15.0,11.0,16.0,40.0,1161.0,38.0,1211.0,20220430-M-Munich-SF-Miomir_Kecmanovic-Botic_Van_De_Zandschulp,36.0,9.0,37.0,21.0,124.0,57.0,34.0,24.0,83.0,4.0,1.0,1.0,0.0,252.0,138.0,44.0,80.0,19.0,9.0,11.0,18.0,14.0,101.0,46.0,21.0,21.0,66.0,0.0,0.0,0.0,0.0,276,112,61,72,20,0.0
311,2166,50579.0,2022-0308,Munich,Clay,32.0,A,20220425.0,300.0,208029.0,,WC,Holger Rune,R,185.0,DEN,18.9,122298.0,8,,Botic Van De Zandschulp,R,188.0,NED,26.5,3-4 RET,3.0,F,59.0,0.0,0.0,22.0,15.0,8.0,3.0,3.0,1.0,3.0,0.0,0.0,32.0,20.0,8.0,8.0,4.0,3.0,5.0,70.0,859.0,40.0,1161.0,20220501-M-Munich-F-Botic_Van_De_Zandschulp-Holger_Rune,6.0,4.0,5.0,3.0,32.0,16.0,6.0,7.0,23.0,0.0,1.0,0.0,0.0,37.0,30.0,12.0,22.0,3.0,6.0,5.0,8.0,3.0,22.0,11.0,9.0,2.0,18.0,0.0,1.0,0.0,0.0,56,22,5,24,4,0.0
312,2172,50610.0,2022-1536,Madrid Masters,Clay,64.0,M,20220502.0,296.0,207989.0,7,,Carlos Alcaraz,R,185.0,ESP,18.9,104745.0,3,,Rafael Nadal,L,185.0,ESP,35.9,6-2 1-6 6-3,3.0,QF,148.0,4.0,3.0,70.0,39.0,26.0,16.0,12.0,6.0,9.0,1.0,1.0,74.0,52.0,30.0,13.0,12.0,1.0,5.0,9.0,3818.0,4.0,6435.0,20220506-M-Madrid_Masters-QF-Rafael_Nadal-Carlos_Alcaraz,19.0,13.0,10.0,17.0,74.0,31.0,9.0,19.0,35.0,0.0,1.0,1.0,0.0,50.0,49.0,40.0,29.0,5.0,7.0,2.0,11.0,7.0,70.0,28.0,9.0,13.0,33.0,0.0,2.0,1.0,1.0,46,42,45,41,2,0.0
313,2174,50600.0,2022-0308,Munich,Clay,32.0,A,20220425.0,277.0,200175.0,7,,Miomir Kecmanovic,R,183.0,SRB,22.6,208819.0,,WC,Max Hans Rehberg,U,,GER,18.6,6-2 6-3,3.0,R32,72.0,2.0,0.0,48.0,35.0,27.0,7.0,8.0,1.0,1.0,0.0,3.0,53.0,34.0,21.0,8.0,9.0,3.0,7.0,38.0,1211.0,1067.0,9.0,20220425-M-Munich-R32-Max_Hans_Rehberg-Miomir_Kecmanovic,5.0,6.0,8.0,4.0,53.0,24.0,12.0,9.0,34.0,0.0,1.0,0.0,0.0,116.0,39.0,30.0,15.0,8.0,14.0,5.0,8.0,7.0,48.0,14.0,6.0,9.0,25.0,0.0,0.0,0.0,0.0,119,41,19,23,11,0.0
